MOF,MOFid,CO2_wc_001,CO2_wc_005,CO2_wc_01,CO2_wc_05,CO2_wc_25,metal_node,organic_linker,len_linkers
hMOF-5045354,CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2.CCc1ccc2c(c1)nc(c(n2)CC)CC.[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5045354,0.815506,2.30004,3.17536,4.36823,5.97287,[Zn][Zn],"['CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2', 'CCc1ccc2c(c1)nc(c(n2)CC)CC', '[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]']",3
hMOF-5045348,Cc1ccc2c(c1C)nccn2.[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])C)C.[O-]C(=O)c1ccc(c2c1C=C[C]=C2)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5045348,0.338103,1.31757,2.08183,5.00696,6.65158,[Zn][Zn],"['Cc1ccc2c(c1C)nccn2', '[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])C)C', '[O-]C(=O)c1ccc(c2c1C=C[C]=C2)C(=O)[O-]']",3
hMOF-5050781,CCC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)CC)C#CC(=O)[O-])CC.CCC1=C(C=Cc2cc(CC)c(cc2CC)C(=O)[O-])[C]=C(C(=C1)C(=O)[O-])CC.N#CC12C3C4(C1C1(C2(C3(C41C#N)CC)CC)CC)CC.[Zn][Zn] MOFid-v1.pcu.cat1;5050781,0.279641,1.13877,2.12506,5.57684,7.56702,[Zn][Zn],"['CCC12C3(C#CC(=O)[O-])C4C2(C2(C1(C3C42)CC)C#CC(=O)[O-])CC', 'CCC1=C(C=Cc2cc(CC)c(cc2CC)C(=O)[O-])[C]=C(C(=C1)C(=O)[O-])CC', 'N#CC12C3C4(C1C1(C2(C3(C41C#N)CC)CC)CC)CC']",3
hMOF-5041941,Cc1nc2c(C)cccc2nc1C.[O-]C(=O)C12CC(C)(C)C(C(C1C)C)(C(C2(C)C)(C)C)C(=O)[O-].[O-]C(=O)c1c(C)cc(c2c1ccc(c2C)C)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5041941,1.29662,2.90487,3.821,4.96174,5.38185,[Zn][Zn],"['Cc1nc2c(C)cccc2nc1C', '[O-]C(=O)C12CC(C)(C)C(C(C1C)C)(C(C2(C)C)(C)C)C(=O)[O-]', '[O-]C(=O)c1c(C)cc(c2c1ccc(c2C)C)C(=O)[O-]']",3
hMOF-26391,Oc1cc2c(O)ncc3c2c2c1cncc2c(c3O)O.[O-]C(=O)C1=Cc2cc(O)c3c4c2c(=[C]1)ccc4cc(c3O)C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1O)cc(c4c(c(c3O)C(=O)[O-])O)O.[Zn][Zn] MOFid-v1.pcu.cat1,0.911401,2.87748,3.88274,5.57841,6.78085,[Zn][Zn],"['Oc1cc2c(O)ncc3c2c2c1cncc2c(c3O)O', '[O-]C(=O)C1=Cc2cc(O)c3c4c2c(=[C]1)ccc4cc(c3O)C(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1O)cc(c4c(c(c3O)C(=O)[O-])O)O']",3
hMOF-24628,Fc1nc(F)cc(c1)C#Cc1cc(F)ncc1F.[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(c(c1F)F)C#Cc1c(F)cc(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1,0.271198,1.35262,2.26976,5.74065,7.9435,[Zn][Zn],"['Fc1nc(F)cc(c1)C#Cc1cc(F)ncc1F', '[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1F)F)C#Cc1c(F)cc(c(c1F)F)C(=O)[O-]']",3
hMOF-24311,FOC(=O)c1cc(F)c(c2c1[C]=C(F)C(=C2)F)C(=O)[O-].Fc1cc(F)c(c2c1nccn2)F.Fc1ccc2c(c1)c(C(=O)[O-])c(c(c2C(=O)[O-])F)F.[Zn][Zn] MOFid-v1.pcu.cat0,0.331929,1.47815,2.20327,3.88478,4.98958,[Zn][Zn],"['FOC(=O)c1cc(F)c(c2c1[C]=C(F)C(=C2)F)C(=O)[O-]', 'Fc1cc(F)c(c2c1nccn2)F', 'Fc1ccc2c(c1)c(C(=O)[O-])c(c(c2C(=O)[O-])F)F']",3
hMOF-22879,ClC1=NC(=[C]C(=C1)c1cc(Cl)nc(c1)Cl)Cl.[O-]C(=O)C1=C(Cl)[C]=C(C(=C1)Cl)c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)c1ccc2c(c1Cl)ccc(c2Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1,0.524247,1.58915,2.48973,4.05683,5.51057,[Zn][Zn],"['ClC1=NC(=[C]C(=C1)c1cc(Cl)nc(c1)Cl)Cl', '[O-]C(=O)C1=C(Cl)[C]=C(C(=C1)Cl)c1ccc(c(c1)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1Cl)ccc(c2Cl)C(=O)[O-]']",3
hMOF-5035414,BrC1=C[C]=Cc2c1c(C(=O)[O-])c1=[C][C]=[C]C(=c1c2C(=O)[O-])Br.BrOC(=O)c1c2[C]=[C][C]=[C]c2c(c2=[C][C]=[C]C=c12)C(OBr)(OBr)Br.N#CC#N.[Zn][Zn] MOFid-v1.pcu,0.262721,1.49617,2.45264,3.85291,4.6719,[Zn][Zn],"['BrC1=C[C]=Cc2c1c(C(=O)[O-])c1=[C][C]=[C]C(=c1c2C(=O)[O-])Br', 'BrOC(=O)c1c2[C]=[C][C]=[C]c2c(c2=[C][C]=[C]C=c12)C(OBr)(OBr)Br', 'N#CC#N']",3
hMOF-5037994,Cc1ncc2c3c1cc(C)c1c3c(c(c2C)C)c(nc1C)C.[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2cc(C)c3c4c2c(c1)c(C)c(c4cc(c3)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat1;5037994,0.43167,1.92987,3.40271,7.0616,8.90214,[Zn][Zn],"['Cc1ncc2c3c1cc(C)c1c3c(c(c2C)C)c(nc1C)C', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1cc2cc(C)c3c4c2c(c1)c(C)c(c4cc(c3)C(=O)[O-])C']",3
hMOF-5057624,FC1=Cc2c([C]=N1)c1[C]=Cc3c(-c1cc2)c(F)ncc3.[O-]C(=O)c1cc(F)c(cc1F)N1C(=O)C2=c3c(C1=O)cc(c1c3c([C]=C2F)c2[C]=C(F)C3=c4c2c1ccc4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F.[O-]C(=O)c1cc(F)c2c(c1)c1c(F)cc3c(c1cc2)c(F)c(cc3)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5057624,0.313893,1.58266,2.6653,6.40336,10.1299,[Zn][Zn],"['FC1=Cc2c([C]=N1)c1[C]=Cc3c(-c1cc2)c(F)ncc3', '[O-]C(=O)c1cc(F)c(cc1F)N1C(=O)C2=c3c(C1=O)cc(c1c3c([C]=C2F)c2[C]=C(F)C3=c4c2c1ccc4C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F', '[O-]C(=O)c1cc(F)c2c(c1)c1c(F)cc3c(c1cc2)c(F)c(cc3)C(=O)[O-]']",3
hMOF-5053393,Cc1nccc(c1C)c1nnc(nn1)c1ccncc1.[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])C)C)C.[O-]C(=O)C12C3C4[C]1C1(C2C3(C41C(=O)[O-])C)C.[Zn][Zn] MOFid-v1.pcu.cat1;5053393,1.54456,2.14995,2.18812,2.33167,2.42766,[Zn][Zn],"['Cc1nccc(c1C)c1nnc(nn1)c1ccncc1', '[O-]C(=O)C12C3C4C2(C2(C1(C3C42C(=O)[O-])C)C)C', '[O-]C(=O)C12C3C4[C]1C1(C2C3(C41C(=O)[O-])C)C']",3
hMOF-5037074,CCCN=C(C(=N)CCC)CCC.[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)C(=CC=CC(=O)[O-])CCC.[Zn][Zn] MOFid-v1.pcu.cat1;5037074,1.42748,2.50855,2.66506,2.99601,3.1117,[Zn][Zn],"['CCCN=C(C(=N)CCC)CCC', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C(=CC=CC(=O)[O-])CCC']",3
hMOF-20078,FC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])F.Fc1cnc2c(n1)C(C2F)F.[O-]C(=O)C=CC(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0,0.275735,1.46108,2.00799,3.97082,5.83203,[Zn][Zn],"['FC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])F', 'Fc1cnc2c(n1)C(C2F)F', '[O-]C(=O)C=CC(=O)[O-]']",3
hMOF-5050674,CCCC12N3C4(C2(N2C1(C3(C42CCC)CCC)CCC)CCC)CCC.CCCC1=[C]C(=CC=C1C(=O)[O-])C=Cc1cc(C[CH2])c(c(c1CCC)CCC)C(=O)[O-].CCC[C][C](C(=O)[O-])[CH][C]([C](C(=O)[O-])[CH][CH][CH])CCC.[Zn][Zn] MOFid-v1.pcu.cat0;5050674,0.325221,1.44117,2.22253,4.09434,5.05781,[Zn][Zn],"['CCCC12N3C4(C2(N2C1(C3(C42CCC)CCC)CCC)CCC)CCC', 'CCCC1=[C]C(=CC=C1C(=O)[O-])C=Cc1cc(C[CH2])c(c(c1CCC)CCC)C(=O)[O-]', 'CCC[C][C](C(=O)[O-])[CH][C]([C](C(=O)[O-])[CH][CH][CH])CCC']",3
hMOF-25639,Fc1nccc(c1)c1c(F)cncc1F.[O-]C(=O)C1=CC=C(C(=[C]1)F)c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)C1=[C]c2cc(F)c3c4c2c(=C1)c(F)cc4cc(c3F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1,0.325399,1.45582,2.38316,5.4749,7.54635,[Zn][Zn],"['Fc1nccc(c1)c1c(F)cncc1F', '[O-]C(=O)C1=CC=C(C(=[C]1)F)c1ccc(c(c1)F)C(=O)[O-]', '[O-]C(=O)C1=[C]c2cc(F)c3c4c2c(=C1)c(F)cc4cc(c3F)C(=O)[O-]']",3
hMOF-5045525,CCC12C3N4C1C1(N2C3(C41CC)CC)CC.CCc1cc2c(c3c1[C]=CC(=C3)C(=O)[O-])ccc1c2C=C([C]=C1)C(=O)[O-].CCc1cc2c(CC)c(CC)c3c(c2c(c1C(=O)[O-])CC)cc(c1c3cc(C(=O)[O-])c(c1CC)CC)CC.[Zn][Zn] MOFid-v1.pcu.cat0;5045525,0.347421,1.61252,2.45162,7.05294,11.0382,[Zn][Zn],"['CCC12C3N4C1C1(N2C3(C41CC)CC)CC', 'CCc1cc2c(c3c1[C]=CC(=C3)C(=O)[O-])ccc1c2C=C([C]=C1)C(=O)[O-]', 'CCc1cc2c(CC)c(CC)c3c(c2c(c1C(=O)[O-])CC)cc(c1c3cc(C(=O)[O-])c(c1CC)CC)CC']",3
hMOF-5043594,Cc1cc(C)c2c(c1)nc(cn2)C.[O-]C(=O)C#CC12C(C)C(C)(C)C(C(C1C)(C)C)(CC2(C)C)C#CC(=O)[O-].[O-]C(=O)c1cc(C)c(c2c1C=[C]C=C2C)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5043594,0.26524,1.1946,2.02363,5.36103,8.78185,[Zn][Zn],"['Cc1cc(C)c2c(c1)nc(cn2)C', '[O-]C(=O)C#CC12C(C)C(C)(C)C(C(C1C)(C)C)(CC2(C)C)C#CC(=O)[O-]', '[O-]C(=O)c1cc(C)c(c2c1C=[C]C=C2C)C(=O)[O-]']",3
hMOF-5040344,CC(=C(C#CC(=O)[O-])C)C#CC(=O)[O-].Cc1ncc2c3c1c(C)cc1c3c(cc2)cnc1.[O-]C(=O)c1cc2c(C)cc3c4c2c(c1)c(C)cc4c(c(c3C)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat1;5040344,0.652757,1.93933,2.70148,4.11883,5.71556,[Zn][Zn],"['CC(=C(C#CC(=O)[O-])C)C#CC(=O)[O-]', 'Cc1ncc2c3c1c(C)cc1c3c(cc2)cnc1', '[O-]C(=O)c1cc2c(C)cc3c4c2c(c1)c(C)cc4c(c(c3C)C(=O)[O-])C']",3
hMOF-17109,Cc1cc(ccc1c1ccc(c(c1)C)C(=O)[O-])c1cc(C)c(cc1C)C(=O)[O-].Cc1nccc(c1)c1ccc(cc1C)c1c(C)cncc1C.[O-]C(=O)C1=CC=C(C=[C]1)c1c(C)cc(c(c1C)C)c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat2,0.278217,1.27593,2.14301,5.60744,8.74125,[Zn][Zn],"['Cc1cc(ccc1c1ccc(c(c1)C)C(=O)[O-])c1cc(C)c(cc1C)C(=O)[O-]', 'Cc1nccc(c1)c1ccc(cc1C)c1c(C)cncc1C', '[O-]C(=O)C1=CC=C(C=[C]1)c1c(C)cc(c(c1C)C)c1ccc(cc1)C(=O)[O-]']",3
hMOF-26383,OC1=C2C=NC=C3[C]2C2=C([CH]N=C(C2=C1)O)C=C3O.[O-]C(=O)c1cc2cc(O)c3c4c2c(c1)c(O)cc4cc(c3O)C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)c(O)c(c4c(c(c3)C(=O)[O-])O)O.[Zn][Zn] MOFid-v1.pcu.cat1,0.61027,2.13257,3.08546,5.02747,6.04325,[Zn][Zn],"['OC1=C2C=NC=C3[C]2C2=C([CH]N=C(C2=C1)O)C=C3O', '[O-]C(=O)c1cc2cc(O)c3c4c2c(c1)c(O)cc4cc(c3O)C(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)c(O)c(c4c(c(c3)C(=O)[O-])O)O']",3
hMOF-5048959,Fc1c(F)c(ccc1c1cc(F)c(c(c1F)F)c1ccc(c(c1F)F)C(=O)[O-])C(=O)[O-].Fc1ncc(c(c1)c1cc(F)c(c(c1)F)c1ccncc1F)F.[O-]C(=O)C1=C[C]=C(C(=C1)F)C=[C]c1c(F)cc(c(c1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat2;5048959,0.35603,1.51442,2.30587,5.47637,7.88035,[Zn][Zn],"['Fc1c(F)c(ccc1c1cc(F)c(c(c1F)F)c1ccc(c(c1F)F)C(=O)[O-])C(=O)[O-]', 'Fc1ncc(c(c1)c1cc(F)c(c(c1)F)c1ccncc1F)F', '[O-]C(=O)C1=C[C]=C(C(=C1)F)C=[C]c1c(F)cc(c(c1F)F)C(=O)[O-]']",3
hMOF-5049026,FC(=Cc1ccc(c(c1)F)C(=O)[O-])c1cc(F)c(c(c1F)F)C(=O)[O-].Fc1cc(C(=O)[O-])c(cc1C=C(c1cc(F)c(cc1F)C(=O)[O-])F)F.Fc1nc2CCc2nc1F.[Zn][Zn] MOFid-v1.pcu.cat1;5049026,0.382635,1.42219,2.28528,4.38578,5.93516,[Zn][Zn],"['FC(=Cc1ccc(c(c1)F)C(=O)[O-])c1cc(F)c(c(c1F)F)C(=O)[O-]', 'Fc1cc(C(=O)[O-])c(cc1C=C(c1cc(F)c(cc1F)C(=O)[O-])F)F', 'Fc1nc2CCc2nc1F']",3
hMOF-26831,CC1=[C]c2c(C3=C1C(=CN=[C]3)C)cc(c1c2cncc1C)C.[O-]C(=O)C#Cc1cc(C)c(c(c1C)C)C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)C)C#CC(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1,0.26321,1.19241,2.1599,6.88154,10.693,[Zn][Zn],"['CC1=[C]c2c(C3=C1C(=CN=[C]3)C)cc(c1c2cncc1C)C', '[O-]C(=O)C#Cc1cc(C)c(c(c1C)C)C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1)C)C#CC(=O)[O-]']",3
hMOF-5052554,Cc1c(ccc(c1C)C(=O)[O-])c1nnc(nn1)c1ccc(cc1)C(=O)[O-].Cc1nc(C)c2c3c1cc(C)c1c3c(c(c2C)C)c(nc1C)C.[O-]C(=O)c1cc2cc(C)c3c4c2c(c1)c(C)c(c4cc(c3)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat1;5052554,0.596792,2.5955,4.18339,7.5902,9.25837,[Zn][Zn],"['Cc1c(ccc(c1C)C(=O)[O-])c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', 'Cc1nc(C)c2c3c1cc(C)c1c3c(c(c2C)C)c(nc1C)C', '[O-]C(=O)c1cc2cc(C)c3c4c2c(c1)c(C)c(c4cc(c3)C(=O)[O-])C']",3
hMOF-26561,Fc1cc2cnc(c3c2c2c1cncc2cc3)F.[O-]C(=O)c1c(F)c2c(F)c(F)c3c4c2c(c1F)c(F)c(c4c(c(c3F)C(=O)[O-])F)F.[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4c(c(c3)C(=O)[O-])F)F.[Zn][Zn] MOFid-v1.pcu.cat1,1.94493,3.98738,4.90998,6.20102,7.03386,[Zn][Zn],"['Fc1cc2cnc(c3c2c2c1cncc2cc3)F', '[O-]C(=O)c1c(F)c2c(F)c(F)c3c4c2c(c1F)c(F)c(c4c(c(c3F)C(=O)[O-])F)F', '[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4c(c(c3)C(=O)[O-])F)F']",3
hMOF-5035404,Fc1cc2nc3c(F)cccc3nc2cc1F.Fc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])ccc(c1F)F.[O-]C(=O)C#CC#CC(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5035404,0.235901,1.09085,2.40525,5.25239,7.53358,[Zn][Zn],"['Fc1cc2nc3c(F)cccc3nc2cc1F', 'Fc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])ccc(c1F)F', '[O-]C(=O)C#CC#CC(=O)[O-]']",3
hMOF-5052620,Fc1nc(F)c2c(c1)ccc1c2cc(F)c2c1c(F)ncc2F.[O-]C(=O)C1=CC=C(C(=[C]1)F)c1nnc(nn1)c1cc(F)c(cc1F)C(=O)[O-].[O-]C(=O)C1=[C]c2c(C(=C1)F)c(F)cc1-c3c(C(=[C]c21)F)cc(c(c3)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat1;5052620,1.02274,2.29702,3.27832,6.35464,8.56592,[Zn][Zn],"['Fc1nc(F)c2c(c1)ccc1c2cc(F)c2c1c(F)ncc2F', '[O-]C(=O)C1=CC=C(C(=[C]1)F)c1nnc(nn1)c1cc(F)c(cc1F)C(=O)[O-]', '[O-]C(=O)C1=[C]c2c(C(=C1)F)c(F)cc1-c3c(C(=[C]c21)F)cc(c(c3)C(=O)[O-])F']",3
hMOF-5057163,N=NC(=CC(=O)[O-])C(=O)[O-].N=NC1=[N]=C2[N]NNN3[C]2C2=C1N([NH])OC1=c4cc5c6c7c4c(=C(N21)O3)c1[N]NNn5n(c2c6c3c4c7c1N1N[N]1(c4cc1c3c(c2N=N)c2on([NH])c3c4N2c1on(c4c(nc3)N=N)[NH])[NH])[NH].[O-]C(=O)C=CC(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;5057163,0.647599,2.10878,3.34791,6.08508,8.10054,[Zn][Zn],"['N=NC(=CC(=O)[O-])C(=O)[O-]', 'N=NC1=[N]=C2[N]NNN3[C]2C2=C1N([NH])OC1=c4cc5c6c7c4c(=C(N21)O3)c1[N]NNn5n(c2c6c3c4c7c1N1N[N]1(c4cc1c3c(c2N=N)c2on([NH])c3c4N2c1on(c4c(nc3)N=N)[NH])[NH])[NH]', '[O-]C(=O)C=CC(=O)[O-]']",3
hMOF-20096,Cc1cnc2c(n1)C(C2C)(C)C.[O-]C(=O)C=[C]C(=O)[O-].[O-]C(=O)c1c(C)c(C)c(c2c1C(C)C2(C)C)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0,0.374443,1.43943,2.11218,4.14896,5.09047,[Zn][Zn],"['Cc1cnc2c(n1)C(C2C)(C)C', '[O-]C(=O)C=[C]C(=O)[O-]', '[O-]C(=O)c1c(C)c(C)c(c2c1C(C)C2(C)C)C(=O)[O-]']",3
hMOF-23653,Fc1ncc2c(c1F)cncc2F.[O-]C(=O)c1cc(F)c2c(c1)c(F)c(c(c2)C(=O)[O-])F.[O-]C(=O)c1cc(F)c2c(c1)c(F)c(c(c2F)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat1,0.732675,2.07779,2.55656,3.29477,3.50755,[Zn][Zn],"['Fc1ncc2c(c1F)cncc2F', '[O-]C(=O)c1cc(F)c2c(c1)c(F)c(c(c2)C(=O)[O-])F', '[O-]C(=O)c1cc(F)c2c(c1)c(F)c(c(c2F)C(=O)[O-])F']",3
hMOF-5049765,Fc1cncc2c1cncc2F.[O-]C(=O)c1cc2c(F)cc(c(c2c(c1F)F)F)C(=O)[O-].[O-]C(=O)c1cc2cc(F)c(c(c2cc1F)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5049765,1.20386,1.95995,2.23083,2.46183,2.57117,[Zn][Zn],"['Fc1cncc2c1cncc2F', '[O-]C(=O)c1cc2c(F)cc(c(c2c(c1F)F)F)C(=O)[O-]', '[O-]C(=O)c1cc2cc(F)c(c(c2cc1F)F)C(=O)[O-]']",3
hMOF-5037792,CCOc1c(C(=O)[O-])c2ccccc2c(c1OCC)C(=O)[O-].N#CC#CC#N.[O-]C(=O)C#CC#CC#CC(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5037792,0.317093,1.40735,2.11626,4.92891,6.75338,[Zn][Zn],"['CCOc1c(C(=O)[O-])c2ccccc2c(c1OCC)C(=O)[O-]', 'N#CC#CC#N', '[O-]C(=O)C#CC#CC#CC(=O)[O-]']",3
hMOF-5043246,N#CC12C(C)C(C)C(C(C1(C)C)(C)C)(C(C2(C)C)(C)C)C#N.[O-]C(=O)C#CC12CC(C)C(C(C1)(C)C)(CC2C)C#CC(=O)[O-].[O-]C(=O)C#CC12CC(C)C(C(C1)C)(C(C2C)C)C#CC(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1;5043246,0.341715,1.38097,2.41254,5.69699,8.32575,[Zn][Zn],"['N#CC12C(C)C(C)C(C(C1(C)C)(C)C)(C(C2(C)C)(C)C)C#N', '[O-]C(=O)C#CC12CC(C)C(C(C1)(C)C)(CC2C)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CC(C)C(C(C1)C)(C(C2C)C)C#CC(=O)[O-]']",3
hMOF-22887,Clc1nc(Cl)c(c(c1)C1=[C]C=NC=C1)Cl.[O-]C(=O)c1cc(Cl)c2c(c1)ccc(c2Cl)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(c(c1)Cl)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1,0.441962,1.84883,2.86928,5.78482,7.30118,[Zn][Zn],"['Clc1nc(Cl)c(c(c1)C1=[C]C=NC=C1)Cl', '[O-]C(=O)c1cc(Cl)c2c(c1)ccc(c2Cl)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(c(c1)Cl)C(=O)[O-]']",3
hMOF-5035472,N#CC#N.[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc(c(c1cc2C)C(=O)[O-])C.[Zn][Zn] MOFid-v1.pcu.cat1;5035472,0.35324,1.3518,2.06033,4.02718,5.96734,[Zn][Zn],"['N#CC#N', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1ccc(c(c1cc2C)C(=O)[O-])C']",3
hMOF-25279,Fc1nccc(c1)N=Nc1cc(F)ncc1F.[O-]C(=O)c1cc(F)c2c(c1)c1c(F)c(F)c(c(c1c(c2)F)C(=O)[O-])F.[O-]C(=O)c1cc(F)c2c(c1)c1c(F)ccc(c1cc2F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1,0.837168,1.81881,2.37652,3.8304,4.85681,[Zn][Zn],"['Fc1nccc(c1)N=Nc1cc(F)ncc1F', '[O-]C(=O)c1cc(F)c2c(c1)c1c(F)c(F)c(c(c1c(c2)F)C(=O)[O-])F', '[O-]C(=O)c1cc(F)c2c(c1)c1c(F)ccc(c1cc2F)C(=O)[O-]']",3
hMOF-5057243,CCCC(=C[C]=C(C(=O)[O-])CCC)C(=O)[O-].CCCN=CC(=NCCC)CCC.CCCc1cc(C(=O)[O-])c(c(c1N1[C]=C2C=[C]c3c4=C2C(=[C]1)C(=[C]c4c1c2c3ccc3=[C]N([C]=c(c23)cc1)c1c(CCC)c(CCC)c(c(c1CCC)CCC)C(=O)[O-])C[CH2])CCC)CCC.[Zn][Zn] MOFid-v1.pcu.cat0;5057243,0.687507,2.67758,4.47946,8.22683,10.301,[Zn][Zn],"['CCCC(=C[C]=C(C(=O)[O-])CCC)C(=O)[O-]', 'CCCN=CC(=NCCC)CCC', 'CCCc1cc(C(=O)[O-])c(c(c1N1[C]=C2C=[C]c3c4=C2C(=[C]1)C(=[C]c4c1c2c3ccc3=[C]N([C]=c(c23)cc1)c1c(CCC)c(CCC)c(c(c1CCC)CCC)C(=O)[O-])C[CH2])CCC)CCC']",3
hMOF-22300,FC1=NC=CC(=[C]1)C1=CC=NC(=[C]1)F.[O-]C(=O)C1=C(F)[C]=C(C=C1)C1=C(F)C(=C(C=[C]1)C(=O)[O-])F.[O-]C(=O)C1=C[C]=C(C=C1)C1=CC(=C(C=[C]1)C(=O)[O-])F.[Zn][Zn] MOFid-v1.pcu.cat1,0.36988,1.65292,2.79645,5.55679,7.69852,[Zn][Zn],"['FC1=NC=CC(=[C]1)C1=CC=NC(=[C]1)F', '[O-]C(=O)C1=C(F)[C]=C(C=C1)C1=C(F)C(=C(C=[C]1)C(=O)[O-])F', '[O-]C(=O)C1=C[C]=C(C=C1)C1=CC(=C(C=[C]1)C(=O)[O-])F']",3
hMOF-5057874,COc1cc(ccc1C(=O)[O-])N1C(=O)c2cc(OC)c3c4c2c(C1=O)c(OC)cc4c1c2c3c(OC)c(OC)c3c2c(c(c1)OC)C(=O)N(C3=O)c1ccc(c(c1)OC)C(=O)[O-].COc1cc(ccc1C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)c(OC)c(c4c1c2c3c(OC)cc3c2c(cc1OC)C(=O)N(C3=O)c1c(OC)c(OC)c(c(c1OC)OC)C(=O)[O-])OC.N#CC#CC#N.[Zn][Zn] MOFid-v1.pcu,1.35053,1.969,2.29435,3.18935,4.28122,[Zn][Zn],"['COc1cc(ccc1C(=O)[O-])N1C(=O)c2cc(OC)c3c4c2c(C1=O)c(OC)cc4c1c2c3c(OC)c(OC)c3c2c(c(c1)OC)C(=O)N(C3=O)c1ccc(c(c1)OC)C(=O)[O-]', 'COc1cc(ccc1C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)c(OC)c(c4c1c2c3c(OC)cc3c2c(cc1OC)C(=O)N(C3=O)c1c(OC)c(OC)c(c(c1OC)OC)C(=O)[O-])OC', 'N#CC#CC#N']",3
