MOF,MOFid,CO2_wc_001,CO2_wc_005,CO2_wc_01,CO2_wc_05,CO2_wc_25,metal_node,organic_linker,len_linkers
hMOF-1003140,N#Cc1c(C#N)c2c3cc(cc(c3c(cc2c2c1ccc(c2C#N)C(=O)[O-])C#N)C#N)C(=O)[O-].N#Cc1cc2c(C(=O)[O-])c(C#N)ccc2c2c1c(C#N)c(C#N)c(c2)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.640717,1.96042,2.6094,4.12939,5.56137,[V],"['N#Cc1c(C#N)c2c3cc(cc(c3c(cc2c2c1ccc(c2C#N)C(=O)[O-])C#N)C#N)C(=O)[O-]', 'N#Cc1cc2c(C(=O)[O-])c(C#N)ccc2c2c1c(C#N)c(C#N)c(c2)C(=O)[O-]', '[O]']",3
hMOF-6003955,ClC(=Cc1ccc(cc1)C(=O)[O-])c1ccc(c(c1Cl)Cl)C(=O)[O-].[O-]C(=O)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003955,0.497276,1.92338,2.85263,5.03468,6.1628,[V],"['ClC(=Cc1ccc(cc1)C(=O)[O-])c1ccc(c(c1Cl)Cl)C(=O)[O-]', '[O-]C(=O)C(=O)[O-]', '[O]']",3
hMOF-1002671,Oc1cc(O)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(cc1)O.Oc1cc(ccc1N=Nc1ccc(c(c1O)O)C(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.UNKNOWN,0.736845,1.45731,2.16011,3.36286,5.76002,[V],"['Oc1cc(O)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(cc1)O', 'Oc1cc(ccc1N=Nc1ccc(c(c1O)O)C(=O)[O-])C(=O)[O-]', '[O]']",3
hMOF-1000991,CCC(=C(C(=O)[O-])CC)C(=O)[O-].CCc1cc(C(=O)[O-])c(cc1C#Cc1cc(CC)c(c(c1CC)CC)C(=O)[O-])CC.[O].[V] MOFid-v1.rna.cat0,1.58866,2.83859,3.21895,4.25206,4.66488,[V],"['CCC(=C(C(=O)[O-])CC)C(=O)[O-]', 'CCc1cc(C(=O)[O-])c(cc1C#Cc1cc(CC)c(c(c1CC)CC)C(=O)[O-])CC', '[O]']",3
hMOF-6000637,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6000637,0.475411,1.61088,2.45408,4.9334,8.97932,[V],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-]', '[O]']",3
hMOF-1002575,Oc1c(O)c(O)c2c(c1O)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(cc1)O.[O-]C(=O)C1=C(O)[C]=C(C(=C1)[O])C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.881276,1.78131,2.0038,2.41798,2.98968,[V],"['Oc1c(O)c(O)c2c(c1O)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(cc1)O', '[O-]C(=O)C1=C(O)[C]=C(C(=C1)[O])C(=O)[O-]', '[O]']",3
hMOF-1002457,[O-]C(=O)C(=O)[O-].[O-]C(=O)c1cc2cc(Cl)c(cc2cc1Cl)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.607479,2.0383,3.16018,4.34617,5.51509,[V],"['[O-]C(=O)C(=O)[O-]', '[O-]C(=O)c1cc2cc(Cl)c(cc2cc1Cl)C(=O)[O-]', '[O]']",3
hMOF-6003052,[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])C)C.[O-]C(=O)c1cc2c(C)c(C)c3c4c2c(c1C)cc(c4c(c(c3C)C(=O)[O-])C)C.[O].[V] MOFid-v1.rna.cat0;6003052,2.66478,3.36699,3.93428,4.70809,5.8073,[V],"['[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])C)C', '[O-]C(=O)c1cc2c(C)c(C)c3c4c2c(c1C)cc(c4c(c(c3C)C(=O)[O-])C)C', '[O]']",3
hMOF-1002604,Clc1ccc2c(c1)c(C(=O)[O-])c1=C(Cl)[C]=CC=c1c2C(=O)[O-].[O-]C(=O)C1=C2[CH][CH]C2=C([C]=C1)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,1.43529,2.24712,2.37566,2.59526,2.61597,[V],"['Clc1ccc2c(c1)c(C(=O)[O-])c1=C(Cl)[C]=CC=c1c2C(=O)[O-]', '[O-]C(=O)C1=C2[CH][CH]C2=C([C]=C1)C(=O)[O-]', '[O]']",3
hMOF-1002828,COc1cc(C(=O)[O-])c(cc1C(=O)[O-])OC.COc1cc2cc(cc3c2c2c1cc(C(=O)[O-])c(c2c(c3)OC)OC)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,1.47088,2.40077,2.93481,3.87437,4.78491,[V],"['COc1cc(C(=O)[O-])c(cc1C(=O)[O-])OC', 'COc1cc2cc(cc3c2c2c1cc(C(=O)[O-])c(c2c(c3)OC)OC)C(=O)[O-]', '[O]']",3
hMOF-6004951,CCCc1c(CCC)ccc2c1c(ccc2C(=O)[O-])C(=O)[O-].CCCc1cc(ccc1C(=O)[O-])N1[C]c2c(CCC)c(CCC)c3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(c(c1)CCC)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6004951,2.00467,3.3956,3.93976,5.03486,6.13822,[V],"['CCCc1c(CCC)ccc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'CCCc1cc(ccc1C(=O)[O-])N1[C]c2c(CCC)c(CCC)c3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(c(c1)CCC)C(=O)[O-]', '[O]']",3
hMOF-6002394,[O-]C(=O)C#CC12CC(C)C(C(C1C)(C)C)(C(C2(C)C)(C)C)C#CC(=O)[O-].[O-]C(=O)c1cc(C)c(c2c1C(C)C2C)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6002394,0.493899,1.52391,2.14911,3.6514,5.5853,[V],"['[O-]C(=O)C#CC12CC(C)C(C(C1C)(C)C)(C(C2(C)C)(C)C)C#CC(=O)[O-]', '[O-]C(=O)c1cc(C)c(c2c1C(C)C2C)C(=O)[O-]', '[O]']",3
hMOF-6005031,CCCOc1cc(c(cc1C(=O)[O-])OCCC)N1C(=O)c2c(OCCC)cc3c4c2c(C1=O)c(OCCC)c(c4c1c2c3cc(OCCC)c3c2c(cc1)C(=O)N(C3=O)c1cc(OCCC)c(c(c1)OCCC)C(=O)[O-])OCCC.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6005031,2.63162,3.74185,4.0443,4.41593,4.85576,[V],"['CCCOc1cc(c(cc1C(=O)[O-])OCCC)N1C(=O)c2c(OCCC)cc3c4c2c(C1=O)c(OCCC)c(c4c1c2c3cc(OCCC)c3c2c(cc1)C(=O)N(C3=O)c1cc(OCCC)c(c(c1)OCCC)C(=O)[O-])OCCC', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]', '[O]']",3
hMOF-6003867,CCC1=C([C]=CC(=C1)C(=O)[O-])C=Cc1ccc(cc1CC)C(=O)[O-].CCc1cc(C(=O)[O-])c(cc1C#Cc1ccc(cc1)C(=O)[O-])CC.[O].[V] MOFid-v1.rna.cat0;6003867,1.00746,2.8678,3.70856,6.103,10.1726,[V],"['CCC1=C([C]=CC(=C1)C(=O)[O-])C=Cc1ccc(cc1CC)C(=O)[O-]', 'CCc1cc(C(=O)[O-])c(cc1C#Cc1ccc(cc1)C(=O)[O-])CC', '[O]']",3
hMOF-1002734,[O-]C(=O)C=C(C(=C(C(=O)[O-])Br)Br)Br.[O-]C(=O)c1c2c(ccc(c2Br)Br)c(c2c1ccc(c2Br)Br)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,1.22404,2.10716,2.52981,2.81891,2.77042,[V],"['[O-]C(=O)C=C(C(=C(C(=O)[O-])Br)Br)Br', '[O-]C(=O)c1c2c(ccc(c2Br)Br)c(c2c1ccc(c2Br)Br)C(=O)[O-]', '[O]']",3
hMOF-6004087,[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)C1=C[C]=C(C=C1)C=CC1=CC=C(C(=[C]1)Br)C(=O)[O-].[O].[V] MOFid-v1.rna.cat1;6004087,0.634971,2.02146,2.66428,4.21774,5.16981,[V],"['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)C1=C[C]=C(C=C1)C=CC1=CC=C(C(=[C]1)Br)C(=O)[O-]', '[O]']",3
hMOF-1002664,[O-]C(=O)c1c2c(C)cccc2c(c2c1cccc2C)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(c(c1)C)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,1.235,2.22102,2.62475,3.63124,6.76046,[V],"['[O-]C(=O)c1c2c(C)cccc2c(c2c1cccc2C)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N=Nc1ccc(c(c1)C)C(=O)[O-]', '[O]']",3
hMOF-6003534,CCC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])CC.CCc1c(cc2c3c1ccc1c3c(c(c2CC)CC)cc(c1)C(=O)[O-])C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003534,1.3629,2.51423,2.8165,5.0169,8.76772,[V],"['CCC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])CC', 'CCc1c(cc2c3c1ccc1c3c(c(c2CC)CC)cc(c1)C(=O)[O-])C(=O)[O-]', '[O]']",3
hMOF-1002595,Nc1c(N)c(N)c2c(c1N)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1N.Nc1cc(ccc1c1cc(N)c(cc1N)C(=O)[O-])c1c(N)cc(c(c1N)N)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,1.23649,2.06593,2.34223,3.86837,6.7771,[V],"['Nc1c(N)c(N)c2c(c1N)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1N', 'Nc1cc(ccc1c1cc(N)c(cc1N)C(=O)[O-])c1c(N)cc(c(c1N)N)C(=O)[O-]', '[O]']",3
hMOF-1002567,Clc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(c(c1Cl)Cl)Cl.[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,1.02323,1.87848,2.12459,2.62514,2.66122,[V],"['Clc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(c(c1Cl)Cl)Cl', '[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-]', '[O]']",3
hMOF-1003017,CCOc1c(cc2-c3c(OCC)c(OCC)c4c(c3[C]=Cc2c1OCC)cc(c(c4OCC)OCC)C(=O)[O-])C(=O)[O-].CCOc1cc2c(c3c1cc([O])c(c3OCC)C(=O)[O-])c(OCC)c(c1=[C]C=C(C(=c21)OCC)C(=O)[O-])O[C].[O].[V] MOFid-v1.rna.cat0,1.41378,1.96899,2.13149,2.77163,2.84368,[V],"['CCOc1c(cc2-c3c(OCC)c(OCC)c4c(c3[C]=Cc2c1OCC)cc(c(c4OCC)OCC)C(=O)[O-])C(=O)[O-]', 'CCOc1cc2c(c3c1cc([O])c(c3OCC)C(=O)[O-])c(OCC)c(c1=[C]C=C(C(=c21)OCC)C(=O)[O-])O[C]', '[O]']",3
hMOF-6003913,[O-]C(=O)C1=C[C]=C(C=C1)[C]=[C]C1=CC(=C(C=[C]1)C(=O)[O-])Cl.[O-]C(=O)C=CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6003913,0.275534,1.31594,2.13944,5.04958,6.719,[V],"['[O-]C(=O)C1=C[C]=C(C=C1)[C]=[C]C1=CC(=C(C=[C]1)C(=O)[O-])Cl', '[O-]C(=O)C=CC(=O)[O-]', '[O]']",3
hMOF-6005114,[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4c1c2c3cc(F)c3c2c(cc1F)C(=O)N(C3=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4c1c2c3cc(F)c3c2c(cc1)C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6005114,0.212895,1.17009,2.09852,5.23313,10.2477,[V],"['[O-]C(=O)c1ccc(c(c1)F)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)cc4c1c2c3cc(F)c3c2c(cc1F)C(=O)N(C3=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)N1C(=O)c2ccc3c4c2c(C1=O)c(F)cc4c1c2c3cc(F)c3c2c(cc1)C(=O)N(C3=O)c1cc(F)c(cc1F)C(=O)[O-]', '[O]']",3
hMOF-6001801,CCCC(=CC#CC(=O)[O-])C#CC(=O)[O-].CCCc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(c(c1)CCC)CCC.[O].[V] MOFid-v1.rna.cat0;6001801,2.26381,3.22293,3.38456,3.90496,4.58561,[V],"['CCCC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'CCCc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cc(c(c1)CCC)CCC', '[O]']",3
hMOF-6000329,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1c(C)cc(cc1C)N=Nc1c(C)c(C)c(c(c1C)C)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6000329,0.423221,1.74049,2.51442,4.83701,8.91958,[V],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1c(C)cc(cc1C)N=Nc1c(C)c(C)c(c(c1C)C)C(=O)[O-]', '[O]']",3
hMOF-6001601,BrC1=CC(=[C]C=C1C#CC1=[C]C=C(C(=[C]1)Br)C(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O].[V] MOFid-v1.rna,0.735921,1.91368,2.55644,3.32798,4.06881,[V],"['BrC1=CC(=[C]C=C1C#CC1=[C]C=C(C(=[C]1)Br)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O]']",3
hMOF-6000646,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C1=CC=c2c(=[C]1)c1cc(C)c3c(c1c(c2)C)cc(c(c3C)C)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6000646,1.86937,3.42546,3.7523,5.4488,7.10288,[V],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C1=CC=c2c(=[C]1)c1cc(C)c3c(c1c(c2)C)cc(c(c3C)C)C(=O)[O-]', '[O]']",3
hMOF-1002293,[O-]C(=O)c1ccc(c2c1CC2(Cl)Cl)C(=O)[O-].[O-]C(=O)c1ccc2c(c1Cl)c(Cl)c(c(c2Cl)C(=O)[O-])Cl.[O].[V] MOFid-v1.rna.cat0,0.49288,1.7015,2.93764,4.7061,5.85716,[V],"['[O-]C(=O)c1ccc(c2c1CC2(Cl)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1Cl)c(Cl)c(c(c2Cl)C(=O)[O-])Cl', '[O]']",3
hMOF-1002963,[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1c(N)c(N)c3c(c1cc2)cc(cc3N)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.872596,2.42633,2.85675,4.44869,6.91282,[V],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1c(N)c(N)c3c(c1cc2)cc(cc3N)C(=O)[O-]', '[O]']",3
hMOF-1000121,Cc1cc(C(=O)[O-])c(cc1c1ccc(c(c1)C)C(=O)[O-])C.[O-]C(=O)c1ccc(c2c1C(C)C2(C)C)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.860771,2.43406,3.34804,5.86616,8.6266,[V],"['Cc1cc(C(=O)[O-])c(cc1c1ccc(c(c1)C)C(=O)[O-])C', '[O-]C(=O)c1ccc(c2c1C(C)C2(C)C)C(=O)[O-]', '[O]']",3
hMOF-1000204,CCOc1c(cc(c2-c3ccc(c(c3OCOc12)OCC)C(=O)[O-])OCC)C(=O)[O-].[O-]C(=O)C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0,2.10683,2.68901,2.76758,3.0677,3.92239,[V],"['CCOc1c(cc(c2-c3ccc(c(c3OCOc12)OCC)C(=O)[O-])OCC)C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]', '[O]']",3
hMOF-6004281,CCCc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1c(CCC)c(CCC)c(c(c1CCC)CCC)C(=O)[O-])CCC.CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2.[O].[V] MOFid-v1.rna.cat0;6004281,1.41547,2.68794,3.1449,4.62521,5.65177,[V],"['CCCc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1c(CCC)c(CCC)c(c(c1CCC)CCC)C(=O)[O-])CCC', 'CCCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2', '[O]']",3
hMOF-6005135,BrOC1=c2cc(Br)c3=c4cc(Br)c5c6c4c([C]4c3c2C(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OBr)C(=C4Br)Br)cc(c6c(n(c5=O)C1=[C]C(=C(C(=C1)Br)C(=O)[O-])Br)OBr)Br.[O-]C(=O)c1cc(Br)c2c(c1)c1[C]=Cc3c(-c1cc2)c(Br)c(cc3)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6005135,0.550113,1.62673,2.11275,3.77118,5.93114,[V],"['BrOC1=c2cc(Br)c3=c4cc(Br)c5c6c4c([C]4c3c2C(=C(N1C1=[C]C=C(C=[C]1)C(=O)[O-])OBr)C(=C4Br)Br)cc(c6c(n(c5=O)C1=[C]C(=C(C(=C1)Br)C(=O)[O-])Br)OBr)Br', '[O-]C(=O)c1cc(Br)c2c(c1)c1[C]=Cc3c(-c1cc2)c(Br)c(cc3)C(=O)[O-]', '[O]']",3
hMOF-6003515,COC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])OC)C#CC(=O)[O-].COc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])ccc(c1OC)OC.[O].[V] MOFid-v1.rna.cat0;6003515,1.02297,1.9156,2.28213,3.77351,5.72758,[V],"['COC12C3C4C2(C2(C1C3(C42)C#CC(=O)[O-])OC)C#CC(=O)[O-]', 'COc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])ccc(c1OC)OC', '[O]']",3
hMOF-1002639,[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)c1c2cc(ccc2c(c2c1cccc2)C(=O)[O-])c1ccccc1.[O].[V] MOFid-v1.rna.cat0,0.999468,2.42801,3.3621,4.91776,6.48161,[V],"['[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]', '[O-]C(=O)c1c2cc(ccc2c(c2c1cccc2)C(=O)[O-])c1ccccc1', '[O]']",3
hMOF-6004705,COc1cc(ccc1c1nnc(nn1)c1ccc(c(c1)OC)C(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat1;6004705,0.489435,1.74083,2.56685,4.77237,6.04833,[V],"['COc1cc(ccc1c1nnc(nn1)c1ccc(c(c1)OC)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O]']",3
hMOF-6004820,Fc1cc(ccc1C=Cc1ccc(c(c1)F)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1c(F)cc(c(c1F)F)c1nnc(nn1)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O].[V] MOFid-v1.rna.cat1;6004820,0.574359,1.46721,2.15951,3.81536,5.04541,[V],"['Fc1cc(ccc1C=Cc1ccc(c(c1)F)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1c(F)cc(c(c1F)F)c1nnc(nn1)c1c(F)c(F)c(c(c1F)F)C(=O)[O-]', '[O]']",3
hMOF-6000603,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C1=CC=c2c(=[C]1)c1[C]=CC=C(c1c(c2)O)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6000603,0.503074,1.50514,2.17204,3.82426,6.88672,[V],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)C1=CC=c2c(=[C]1)c1[C]=CC=C(c1c(c2)O)C(=O)[O-]', '[O]']",3
hMOF-6001824,CCCOc1c(cc2c3c1c(OCCC)c(OCCC)c1c3c(cc2OCCC)cc(c1)C(=O)[O-])C(=O)[O-].CC[CH]OC(=CC=C=[C](=O)[O-])C#CC(=O)[O-].[O].[V] MOFid-v1.rna.cat0;6001824,0.914675,1.93111,2.14391,3.40131,5.18935,[V],"['CCCOc1c(cc2c3c1c(OCCC)c(OCCC)c1c3c(cc2OCCC)cc(c1)C(=O)[O-])C(=O)[O-]', 'CC[CH]OC(=CC=C=[C](=O)[O-])C#CC(=O)[O-]', '[O]']",3
hMOF-1002911,Brc1c(Br)c(cc2c1c(Br)c(Br)c1c2ccc2c1cc(C(=O)[O-])c(c2Br)Br)C(=O)[O-].[O-]C(=O)C1=C[C]=C(C=C1)C1=CC=C([C]=[C]1)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.439964,1.42179,2.06243,3.55681,4.71035,[V],"['Brc1c(Br)c(cc2c1c(Br)c(Br)c1c2ccc2c1cc(C(=O)[O-])c(c2Br)Br)C(=O)[O-]', '[O-]C(=O)C1=C[C]=C(C=C1)C1=CC=C([C]=[C]1)C(=O)[O-]', '[O]']",3
hMOF-1002549,[O-]C(=O)C=CC(=C(C(=O)[O-])F)F.[O-]C(=O)c1c(F)c(F)c(c2c1ccc(c2F)F)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.744634,2.52412,3.33397,4.98722,5.69893,[V],"['[O-]C(=O)C=CC(=C(C(=O)[O-])F)F', '[O-]C(=O)c1c(F)c(F)c(c2c1ccc(c2F)F)C(=O)[O-]', '[O]']",3
hMOF-1002932,[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.399681,1.71622,2.73569,5.85069,9.23319,[V],"['[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-]', '[O]']",3
hMOF-1001511,[O-]C(=O)C=CC=CC(=O)[O-].[O-]C(=O)c1cc(c2ccccc2)c(cc1c1ccccc1)N=Nc1ccc(cc1c1ccccc1)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.69438,1.61995,2.19768,3.10232,4.33777,[V],"['[O-]C(=O)C=CC=CC(=O)[O-]', '[O-]C(=O)c1cc(c2ccccc2)c(cc1c1ccccc1)N=Nc1ccc(cc1c1ccccc1)C(=O)[O-]', '[O]']",3
hMOF-6000322,[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-].[O].[V] MOFid-v1.rna.cat1;6000322,0.842351,1.58029,2.17434,3.0765,3.50854,[V],"['[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-]', '[O]']",3
hMOF-1002743,Oc1cc2c(cc1O)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(c(c1O)O)O.[O-]C(=O)C=CC(=C(C(=O)[O-])O)O.[O].[V] MOFid-v1.rna.cat0,1.08263,2.2482,2.65967,3.55374,4.1414,[V],"['Oc1cc2c(cc1O)c(C(=O)[O-])c1c(c2C(=O)[O-])c(O)c(c(c1O)O)O', '[O-]C(=O)C=CC(=C(C(=O)[O-])O)O', '[O]']",3
hMOF-1002610,Nc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1N.[O-]C(=O)c1cc(N)c(c2c1CC2)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,1.75394,2.52038,2.8206,3.16128,3.31149,[V],"['Nc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1N', '[O-]C(=O)c1cc(N)c(c2c1CC2)C(=O)[O-]', '[O]']",3
hMOF-6002597,[O-]C(=O)C#CC12C(O)C(O)C(C(C1O)O)(C(C2O)(O)O)C#CC(=O)[O-].[O-]C(=O)c1c2ccc(c(c2c(c2c1ccc(c2O)O)C(=O)[O-])O)O.[O].[V] MOFid-v1.rna.cat0;6002597,0.581507,1.4789,2.15526,3.58802,5.36447,[V],"['[O-]C(=O)C#CC12C(O)C(O)C(C(C1O)O)(C(C2O)(O)O)C#CC(=O)[O-]', '[O-]C(=O)c1c2ccc(c(c2c(c2c1ccc(c2O)O)C(=O)[O-])O)O', '[O]']",3
hMOF-1002883,[O-]C(=O)c1cc2c3cc(F)c4c(c3cc(c2c(c1F)F)F)cc(c(c4F)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.373868,1.45957,2.34751,5.41871,7.03508,[V],"['[O-]C(=O)c1cc2c3cc(F)c4c(c3cc(c2c(c1F)F)F)cc(c(c4F)F)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-]', '[O]']",3
hMOF-1003037,[O-]C(=O)C1=CC=c2c(=[C]1)c1[C]=Cc3c(-c1c(c2)F)cc(cc3F)C(=O)[O-].[O-]C(=O)C1=[C]c2c(C(=C1F)F)cc(c1-c3c(C=[C]c21)cc(c(c3)C(=O)[O-])F)F.[O].[V] MOFid-v1.rna.cat0,0.724229,2.0285,2.8355,5.64421,8.2326,[V],"['[O-]C(=O)C1=CC=c2c(=[C]1)c1[C]=Cc3c(-c1c(c2)F)cc(cc3F)C(=O)[O-]', '[O-]C(=O)C1=[C]c2c(C(=C1F)F)cc(c1-c3c(C=[C]c21)cc(c(c3)C(=O)[O-])F)F', '[O]']",3
hMOF-1002536,Clc1cc(C(=O)[O-])c(cc1N=Nc1ccc(c(c1Cl)Cl)C(=O)[O-])Cl.[O-]C(=O)c1c(Cl)cc(c2c1cccc2Cl)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0,0.329773,1.24238,2.13843,4.27474,7.08107,[V],"['Clc1cc(C(=O)[O-])c(cc1N=Nc1ccc(c(c1Cl)Cl)C(=O)[O-])Cl', '[O-]C(=O)c1c(Cl)cc(c2c1cccc2Cl)C(=O)[O-]', '[O]']",3
hMOF-6003350,[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])F)F)F.[O-]C(=O)c1c(cc(c(c1F)c1ccccc1F)C(=O)[O-])c1ccc(c(c1)F)F.[O].[V] MOFid-v1.rna.cat0;6003350,0.737267,1.69711,2.21134,3.17103,4.63037,[V],"['[O-]C(=O)C#CC12C3C4C2(C2(C1C3(C42C#CC(=O)[O-])F)F)F', '[O-]C(=O)c1c(cc(c(c1F)c1ccccc1F)C(=O)[O-])c1ccc(c(c1)F)F', '[O]']",3
